year,timestep,scenario,solar,wind_offshore,wind_onshore,demand
2030,193,1,0.0,0.055842119492413196,0.07770365316727403,0.6970093247459942
2030,194,1,0.0,0.10915322152409214,0.08464286754610842,0.680946205623908
2030,195,1,0.0,0.2083623896188659,0.10763947611719352,0.6612904983490077
2030,196,1,0.0,0.343299090377656,0.16327981150077128,0.6631358317985826
2030,197,1,0.0,0.4288981780613024,0.24943085212053123,0.6654715589798357
2030,198,1,0.0,0.48651973414305305,0.37767425474044136,0.6912481065353138
2030,199,1,0.0,0.5172522129621691,0.4629812919443308,0.7670157543526983
2030,200,1,0.0,0.5110267145273889,0.4424731608646733,0.7630344837607024
2030,201,1,0.0,0.5382281734144077,0.35024766409029273,0.9097021675402939
2030,202,1,0.02204,0.6015011305455314,0.25902105621019433,0.9427837654246991
2030,203,1,0.108865,0.6355430644271204,0.21788010103003647,0.9431179596714725
2030,204,1,0.15644000000000002,0.6726743352913351,0.21344599762162628,0.9396743059112423
2030,205,1,0.1524275,0.7448685633030941,0.25524167055920816,0.9090519417775501
2030,206,1,0.17881,0.7983279855884411,0.2922624810672091,0.9247518062835783
2030,207,1,0.23184,0.8161467049763925,0.31988386095908194,0.9279084888971226
2030,208,1,0.118075,0.8214815405887107,0.33295791744571274,0.9208177587916697
2030,209,1,0.008955,0.7953069386696295,0.3174893241828747,0.9003701564537631
2030,210,1,0.0,0.7773727104003929,0.2927298527207301,0.8955715629756364
2030,211,1,0.0,0.7384600583407434,0.2670091587615566,0.8751966115609414
2030,212,1,0.0,0.6780114235355768,0.24009664506235137,0.8577095343439076
2030,213,1,0.0,0.6203059117211988,0.21558261711543442,0.8236580466346276
2030,214,1,0.0,0.5540828065741832,0.18782045450720308,0.7713239540991467
2030,215,1,0.0,0.49123856987013365,0.16310878784337682,0.7144600765014221
2030,216,1,0.0,0.44142104104996216,0.1354244265888518,0.7939074935794747
2030,217,1,0.0,0.4237946437532183,0.12117805883116609,0.7573459164732336
2030,218,1,0.0,0.4786000978757192,0.11347052075373498,0.7367530122889037
2030,219,1,0.0,0.5641927754836177,0.12441205607438968,0.7173842761606892
2030,220,1,0.0,0.69436551639548,0.1563240092023885,0.7191460610485707
2030,221,1,0.0,0.8183591567374929,0.20990020407007098,0.7260878567614398
2030,222,1,0.0,0.8914595491478343,0.28721976865211285,0.7059017977470948
2030,223,1,0.0,0.9223057821225743,0.3998363792044095,0.7745351249050997
2030,224,1,0.0,0.9363850759459977,0.549555586364052,0.7769108100941192
2030,225,1,7.999999999999999e-5,0.9422691226089521,0.6612055797487358,0.9314974445037759
2030,226,1,0.016974999999999997,0.9497417151208137,0.7282849502144773,0.9490826004671454
2030,227,1,0.044917500000000006,0.9505865634484973,0.7742492554527483,0.9485740440046642
2030,228,1,0.060125,0.9510542870577252,0.8122906795385194,0.9585889737693841
2030,229,1,0.0678675,0.9510976011368213,0.8549005923772548,0.9271129612879556
2030,230,1,0.052305,0.9534849238832389,0.8840417163562374,0.9383302638318276
2030,231,1,0.02812,0.9532475608211741,0.8885085089619081,0.9389913872330533
2030,232,1,0.0149725,0.9523944369902346,0.8830769049947506,0.9176211181703591
2030,233,1,0.0015775,0.9539621168322713,0.849862728688942,0.9078895270061644
2030,234,1,0.0,0.9507935089455241,0.7759296645941844,0.8883355310237605
2030,235,1,0.0,0.9374240105790721,0.6716215116413905,0.8618070464130422
