scenario,milestone_year,period,rep_period,weight
5,2030,76,18,0.2784606101435886
5,2030,76,22,0.04471421255528576
5,2030,77,2,0.05499042076348893
5,2030,77,9,0.16365510617637574
5,2030,77,18,0.6044838319498688
5,2030,77,21,0.17687064111026654
5,2030,78,2,0.03804060826477481
5,2030,78,4,0.07692496526187217
5,2030,78,8,0.056022454059041694
5,2030,78,9,0.2524529688443546
5,2030,78,20,0.06053853120219039
5,2030,78,21,0.5160204723677664
5,2030,79,21,1.0
5,2030,80,14,1.0
5,2030,81,18,1.0
5,2030,82,3,0.4956893738477048
5,2030,82,6,0.34186197180479344
5,2030,82,8,0.112661092593865
5,2030,82,10,0.02087749397150091
5,2030,82,14,0.028910067782135805
5,2030,83,1,0.5798588771091956
5,2030,83,5,0.011076303565827398
5,2030,83,7,0.04541734563285259
5,2030,83,10,0.018594814430642606
5,2030,83,16,0.05521175464466979
5,2030,83,17,0.03843099717671974
5,2030,83,20,0.2334978887767102
5,2030,83,23,0.017912018663382205
5,2030,84,1,0.015639960973672786
5,2030,84,3,0.018866628603014916
5,2030,84,4,0.06269440813408486
5,2030,84,7,0.22357730950461402
5,2030,84,18,0.43151612392592265
5,2030,84,20,0.24770556885869074
5,2030,85,3,0.04452717275625605
5,2030,85,10,0.045437387416413295
5,2030,85,14,0.2040772151824603
5,2030,85,16,0.04363702053501032
5,2030,85,18,0.5683732909718308
5,2030,85,21,0.04952920974433086
5,2030,85,23,0.0444187033936985
5,2030,86,3,0.031273432288039096
5,2030,86,6,0.10440305638417405
5,2030,86,12,0.05070204037141878
5,2030,86,14,0.14233033748865132
5,2030,86,16,0.0373803987531584
5,2030,86,18,0.5790200714496992
5,2030,86,20,0.01271878082974464
5,2030,86,24,0.042171882435114466
5,2030,87,2,0.012625908988705838
5,2030,87,3,0.05307185990360576
5,2030,87,13,0.11843832232171592
5,2030,87,14,0.057871622165786084
5,2030,87,16,0.04132585552356922
5,2030,87,18,0.651914728358639
5,2030,87,21,0.03683084773464912
5,2030,87,24,0.02792085500332916
5,2030,88,2,0.0150826423742385
5,2030,88,4,0.0713460833143069
5,2030,88,16,0.03050392552882787
5,2030,88,17,0.03139284549574861
5,2030,88,18,0.034709380472493494
5,2030,88,19,0.04121757590507021
5,2030,88,20,0.08516600087557308
5,2030,88,21,0.5708850012197288
5,2030,88,23,0.01853824247390609
5,2030,88,24,0.10115830234010631
5,2030,89,2,0.03613397848290501
5,2030,89,3,0.054813663443536775
5,2030,89,13,0.12209085215576872
5,2030,89,14,0.045513420218267306
5,2030,89,16,0.013567216513230793
5,2030,89,17,0.011434082054786542
5,2030,89,18,0.673858073009134
5,2030,89,21,0.0425887141223709
5,2030,90,3,0.5956318267265835
5,2030,90,9,0.1554919313459846
5,2030,90,12,0.0315521012020923
5,2030,90,14,0.07110092061317401
5,2030,90,20,0.018702343255081
5,2030,90,21,0.12752087685708458
5,2030,91,2,0.13303045551654766
5,2030,91,18,0.8669695444834523
5,2030,92,2,0.07107168718976742
5,2030,92,3,0.026100171701748567
5,2030,92,18,0.05879490512577073
5,2030,92,19,0.07573477065423796
5,2030,92,21,0.721497964999911
5,2030,92,22,0.020686069247596427
5,2030,92,24,0.02611443108096797
5,2030,93,2,0.1822778639397424
5,2030,93,18,0.02397985607044501
5,2030,93,21,0.7937422799898126
5,2030,94,2,0.26654224563203444
5,2030,94,18,0.07124357074956796
5,2030,94,21,0.6622141836183976
5,2030,95,2,0.28322900647259536
5,2030,95,9,0.05774867940063445
5,2030,95,10,0.05492862480013535
5,2030,95,17,0.011513640278260346
5,2030,95,21,0.4431128322163661
5,2030,95,23,0.14946721683200845
5,2030,96,2,0.19093636646788487
5,2030,96,4,0.051999339831264695
5,2030,96,15,0.0672339624625898
5,2030,96,18,0.1470674349930413
5,2030,96,19,0.03411431981788028
5,2030,96,21,0.508648576427339
5,2030,97,13,0.0441231768292082
5,2030,97,14,0.7167166506578646
5,2030,97,17,0.018964970338715942
5,2030,97,19,0.09944556984044729
5,2030,97,22,0.04821330838961593
5,2030,97,24,0.07253632394414809
5,2030,98,1,0.2553590825092746
5,2030,98,6,0.1297430151366885
5,2030,98,7,0.20035342065783115
5,2030,98,8,0.03345351101728348
5,2030,98,15,0.3810909706789221
5,2030,99,1,0.39853413914069014
5,2030,99,7,0.5346429521235294
5,2030,99,15,0.06682290873578048
5,2030,100,1,0.3232785626629085
5,2030,100,7,0.6767214373370916
5,2030,101,1,0.5789357472965793
5,2030,101,2,0.015178474371683619
5,2030,101,11,0.10613616136653564
5,2030,101,15,0.13633689462880316
5,2030,101,22,0.16341272233639828
5,2030,102,3,0.031106028514664225
5,2030,102,5,0.10036432534863561
5,2030,102,7,0.059057923230373614
5,2030,102,16,0.050513703512250485
5,2030,102,18,0.072953707290959
5,2030,102,20,0.6373450829120851
5,2030,102,23,0.048659229191032015
5,2030,103,18,0.6930642264727207
5,2030,103,22,0.30693577352727924
5,2030,104,3,0.21025852592337851
5,2030,104,6,0.21585376355081684
5,2030,104,7,0.1403932515938174
5,2030,104,8,0.22746716805072204
5,2030,104,12,0.06813895892452787
5,2030,104,16,0.02424026574887511
5,2030,104,24,0.1136480662078623
5,2030,105,1,0.0850531922354384
5,2030,105,5,0.04235036478248744
5,2030,105,6,0.03850548220798068
5,2030,105,7,0.11335785317864239
5,2030,105,8,0.1785665852039919
5,2030,105,15,0.046188976665619566
5,2030,105,20,0.4959775457258396
5,2030,106,2,0.2358365905685213
5,2030,106,4,0.154579992998683
5,2030,106,9,0.017354171903973203
5,2030,106,18,0.5922292445288226
5,2030,107,8,0.49654227517732785
5,2030,107,14,0.34468383580309786
5,2030,107,19,0.11389283497147289
5,2030,107,20,0.0448810540481014
5,2030,108,6,0.41464412398397754
5,2030,108,16,0.01150833570362703
5,2030,108,18,0.016353337027989513
5,2030,108,20,0.30940887258675925
5,2030,108,24,0.24808533069764674
5,2030,109,1,0.017454895096373706
5,2030,109,2,0.013604870392024706
5,2030,109,5,0.0549217157637117
5,2030,109,7,0.03547339224624328
5,2030,109,9,0.030642872572840214
5,2030,109,10,0.015776407131460737
5,2030,109,12,0.024655398445220997
5,2030,109,15,0.04158492685067569
5,2030,109,18,0.25790455087299563
5,2030,109,20,0.4934375936247437
5,2030,109,21,0.014543377003709572
5,2030,110,2,0.04596152385145914
5,2030,110,10,0.028710269635235458
5,2030,110,13,0.10688764704806052
5,2030,110,14,0.11490593372533327
5,2030,110,16,0.08058611808863422
5,2030,110,18,0.5511031234152871
5,2030,110,20,0.01614189629192936
5,2030,110,21,0.05570348794406101
5,2030,111,2,0.12193506041493225
5,2030,111,16,0.04071169732355492
5,2030,111,18,0.3495875964317279
5,2030,111,21,0.4708488137501842
5,2030,111,22,0.016916832079600617
5,2030,112,2,0.18161349841901808
5,2030,112,21,0.8183865015809819
5,2030,113,3,0.10655148579942335
5,2030,113,5,0.02079271733898108
5,2030,113,7,0.09601393435309406
5,2030,113,8,0.24431479345227863
5,2030,113,10,0.49346977660257885
5,2030,113,13,0.03885729245364393
5,2030,114,20,1.0
5,2030,115,2,0.2066615374770469
5,2030,115,17,0.03228770660675543
5,2030,115,18,0.7245648929596208
5,2030,115,19,0.017131550510817467
5,2030,115,24,0.019354312445759397
5,2030,116,2,0.34559319578285447
5,2030,116,9,0.14561219966402852
5,2030,116,21,0.508794604553117
5,2030,117,2,0.21311281346807734
5,2030,117,8,0.037609130251116146
5,2030,117,15,0.11355089989751765
5,2030,117,21,0.5716324414112964
5,2030,117,23,0.0640947149719924
5,2030,118,2,0.26082572945866683
5,2030,118,4,0.14828249269448127
5,2030,118,9,0.022645646327468204
5,2030,118,15,0.03790200970999229
5,2030,118,20,0.015051604529739948
5,2030,118,21,0.5152925172796516
5,2030,119,2,0.2966848425422558
5,2030,119,18,0.058555441768906785
5,2030,119,21,0.6447597156888375
5,2030,120,2,0.19207238632072168
5,2030,120,3,0.03249039399982965
5,2030,120,16,0.052857296301874336
5,2030,120,21,0.7225799233775744
5,2030,121,2,0.07112037344588416
5,2030,121,3,0.1325911671594662
5,2030,121,16,0.20237801166526329
5,2030,121,21,0.5939104477293864
5,2030,122,2,0.1710661361212343
5,2030,122,3,0.024604158515618486
5,2030,122,5,0.09414142441159461
5,2030,122,16,0.07197186104663551
5,2030,122,19,0.01575974945905321
5,2030,122,21,0.5774374258074947
5,2030,122,22,0.045019244638369156
5,2030,123,2,0.20857959502859938
5,2030,123,3,0.016887807524761926
5,2030,123,5,0.027893182859135942
5,2030,123,16,0.06497585407174991
5,2030,123,21,0.5914399986995571
5,2030,123,22,0.0902235618161958
5,2030,124,2,0.08607305362236098
5,2030,124,3,0.4901147045694716
5,2030,124,10,0.09874780719201175
5,2030,124,13,0.06669007682667061
5,2030,124,14,0.09430152725149953
5,2030,124,21,0.11296949974158413
5,2030,124,23,0.05110333079640147
5,2030,125,2,0.050878972702055596
5,2030,125,3,0.07233854394719119
5,2030,125,5,0.0512697025799265
5,2030,125,13,0.16489224863838783
5,2030,125,16,0.10821405418736584
5,2030,125,18,0.5420906226290496
5,2030,125,19,0.010315855316023512
5,2030,126,3,0.21132276304531608
5,2030,126,7,0.5231523702011712
5,2030,126,8,0.17974093268682476
5,2030,126,12,0.02924015807017899
5,2030,126,22,0.05654377599650894
5,2030,127,3,0.44601145902759237
5,2030,127,7,0.21953622083176136
5,2030,127,10,0.22796207451828965
5,2030,127,13,0.10649024562235657
5,2030,128,1,0.283587712047358
5,2030,128,11,0.014897663531260524
5,2030,128,20,0.10867665271279317
5,2030,128,22,0.5928379717085883
5,2030,129,2,0.02662347808580513
5,2030,129,16,0.49880449974622243
5,2030,129,18,0.2658304619022669
5,2030,129,19,0.03935851972744367
5,2030,129,22,0.16938304053826198
5,2030,130,2,0.1603523309656707
5,2030,130,10,0.08243675124672785
5,2030,130,14,0.042688849015245854
5,2030,130,16,0.4964435433360554
5,2030,130,21,0.18266247359552168
5,2030,130,23,0.03541605184077865
5,2030,131,3,1.0
5,2030,132,3,0.09901038144423498
