milestone_year,scenario,timestep,solar,wind_offshore,wind_onshore,demand,hydro_inflow
2030,3,4935,0.430045,0.9423248821606162,0.6754995949669403,23124.3,255.0
2030,3,4936,0.397255,0.9434727275907833,0.6963316992342022,22243.2,255.0
2030,3,4937,0.3463075,0.9461232543856739,0.6973804855532855,20845.2,255.0
2030,3,4938,0.27675,0.948563636939622,0.6695541059306065,20673.7,255.0
2030,3,4939,0.1908725,0.9450562899017204,0.6623331801343908,19891.4,255.0
2030,3,4940,0.0678175,0.9410155732926692,0.7050626524771096,18780.0,255.0
2030,3,4941,0.00448,0.9366273324620425,0.6702486693405081,18213.4,255.0
2030,3,4942,0.0,0.9268465811632814,0.6036308254772733,17475.6,255.0
2030,3,4943,0.0,0.9195898847371027,0.5776346486592425,19137.7,255.0
2030,3,4944,0.0,0.9034464211478256,0.5138380388946486,17937.0,255.0
2030,3,4945,0.0,0.8871749345524874,0.4574433986427609,17421.0,255.0
2030,3,4946,0.0,0.8692599026369937,0.40644490842763475,16912.6,255.0
2030,3,4947,0.0,0.859847392621801,0.36534856154470124,16600.8,255.0
2030,3,4948,0.0,0.8616053535655711,0.3469734700799859,16531.9,255.0
2030,3,4949,0.0,0.8542936547669867,0.3424084661928051,16402.9,255.0
2030,3,4950,0.0127525,0.856266673975979,0.3081726652988812,16410.9,255.0
2030,3,4951,0.0746125,0.8526529758454886,0.28431611594842365,16364.7,255.0
2030,3,4952,0.1522825,0.8402796841882891,0.2654169791206715,19303.8,255.0
2030,3,4953,0.24936750000000002,0.8364485292892733,0.2705760376561099,21106.7,255.0
2030,3,4954,0.32876249999999996,0.8261294436721782,0.2868833211524557,21803.0,255.0
2030,3,4955,0.3854575,0.7977467727830289,0.2927086847858199,21672.1,255.0
2030,3,4956,0.41834499999999997,0.7715054738529565,0.3054307759243353,21493.8,255.0
2030,3,4957,0.433315,0.7868965042081819,0.337274039608939,21841.4,255.0
2030,3,4958,0.4317825,0.8078932593317345,0.34966435484949476,21753.9,255.0
2030,3,4959,0.41756000000000004,0.8322803689827836,0.36883110041673606,21682.3,255.0
2030,3,4960,0.4127575,0.8483612028337921,0.4024347205843984,20933.0,255.0
2030,3,4961,0.40278749999999997,0.8686805389229595,0.4386941391140008,19788.4,255.0
