scenario,milestone_year,period,rep_period,weight
10,2030,90,12,0.0619869088037494
10,2030,90,14,0.12531677954759274
10,2030,90,19,0.04421975795180802
10,2030,90,20,0.05756119371003388
10,2030,90,22,0.0729628229861728
10,2030,91,1,0.3621408363311002
10,2030,91,6,0.02544308118384653
10,2030,91,14,0.552007538269225
10,2030,91,17,0.039647372177305816
10,2030,91,18,0.020761172038522447
10,2030,92,1,0.27753974740973264
10,2030,92,4,0.11704505826599045
10,2030,92,6,0.5078751333550807
10,2030,92,15,0.0975400609691962
10,2030,93,1,0.12544956762044593
10,2030,93,7,0.3235282084323046
10,2030,93,12,0.3851009507959925
10,2030,93,21,0.03577017092587738
10,2030,93,22,0.10392346746179111
10,2030,93,23,0.026227634763588383
10,2030,94,1,0.2984081460521953
10,2030,94,4,0.021607175729985977
10,2030,94,8,0.13928486271155377
10,2030,94,14,0.42195795182544693
10,2030,94,18,0.11874186368081803
10,2030,95,1,0.09462677030772278
10,2030,95,18,0.12178037035349189
10,2030,95,20,0.7379257564090219
10,2030,95,22,0.04566710292976339
10,2030,96,1,0.1911875658557176
10,2030,96,6,0.2754251959049937
10,2030,96,14,0.4870314132660383
10,2030,96,17,0.04635582497325041
10,2030,97,1,0.06662257928964815
10,2030,97,5,0.05777496003209969
10,2030,97,7,0.044222105451223855
10,2030,97,10,0.018531714869700112
10,2030,97,18,0.1772977114554821
10,2030,97,20,0.6006081261925547
10,2030,97,22,0.034942802709291405
10,2030,98,2,0.11866949626030371
10,2030,98,9,0.21605733127443888
10,2030,98,14,0.435281376629509
10,2030,98,15,0.22999179583574839
10,2030,98,24,0.0
10,2030,99,1,0.09838264127417976
10,2030,99,4,0.015393619368135183
10,2030,99,6,0.6151415569833599
10,2030,99,8,0.19144649312856912
10,2030,99,15,0.04503743553793744
10,2030,99,21,0.03459825370781864
10,2030,100,2,0.5471844794976929
10,2030,100,4,0.12277306778712493
10,2030,100,9,0.12446264036136634
10,2030,100,15,0.150587281367161
10,2030,100,17,0.05499253098665478
10,2030,101,3,0.17013446764281995
10,2030,101,5,0.3644501715273368
10,2030,101,8,0.2410066979499993
10,2030,101,10,0.0785384571138866
10,2030,101,12,0.04279526449246798
10,2030,101,13,0.013712363321066477
10,2030,101,17,0.01712187580494093
10,2030,101,18,0.01824498189598647
10,2030,101,19,0.020563695222430213
10,2030,101,21,0.03343202502906527
10,2030,102,1,0.07212154649006161
10,2030,102,2,0.5869383784605048
10,2030,102,4,0.050004408588617974
10,2030,102,9,0.12704252426204551
10,2030,102,14,0.0456367441273262
10,2030,102,15,0.11825639807144396
10,2030,103,2,0.08435265313884147
10,2030,103,3,0.11872113273871895
10,2030,103,6,0.13405416112927634
10,2030,103,8,0.21093053246748455
10,2030,103,13,0.20299077327398932
10,2030,103,16,0.06226600616091067
10,2030,103,19,0.055474993937156485
10,2030,103,21,0.05678724774953134
10,2030,103,23,0.07442249940409082
10,2030,104,1,0.032312455815361546
10,2030,104,2,0.6498933845928018
10,2030,104,4,0.0527907753048877
10,2030,104,5,0.03571669630279706
10,2030,104,10,0.056088909109590454
10,2030,104,13,0.03411039047591459
10,2030,104,17,0.03873267820691975
10,2030,104,18,0.10035471019172708
10,2030,105,2,0.4665195218439716
10,2030,105,9,0.13453094864979237
10,2030,105,15,0.09015815113873756
10,2030,105,16,0.07562294844574968
10,2030,105,19,0.10945434859651587
10,2030,105,21,0.02925237445959405
10,2030,105,22,0.047948947556078134
10,2030,105,23,0.04651275930956073
10,2030,106,2,0.1538376661519461
10,2030,106,11,0.06366381231643088
10,2030,106,16,0.07973916874819649
10,2030,106,19,0.14071044262515292
10,2030,106,20,0.13232278141960616
10,2030,106,21,0.1478286869447592
10,2030,106,22,0.2439159276113575
10,2030,106,23,0.03798151418255073
10,2030,107,2,0.18165328006281076
10,2030,107,9,0.18888005311992562
10,2030,107,22,0.05152788114863736
10,2030,107,23,0.5779387856686262
10,2030,108,2,0.09536124942171352
10,2030,108,5,0.6494210579660237
10,2030,108,6,0.0187206388312837
10,2030,108,8,0.013242579364834021
10,2030,108,10,0.02397525635809961
10,2030,108,17,0.05494825768486309
10,2030,108,18,0.03612824939293693
10,2030,108,22,0.05611482039654319
10,2030,108,24,0.052087890583702265
10,2030,109,1,0.030642000727865697
10,2030,109,2,0.01175180673239996
10,2030,109,4,0.012602217293821221
10,2030,109,15,0.05564645159929177
10,2030,109,17,0.7107205966082742
10,2030,109,19,0.05741531032407362
10,2030,109,21,0.08267583292654918
10,2030,109,23,0.038545783787724414
10,2030,110,1,0.04714482066859959
10,2030,110,5,0.036394866009753606
10,2030,110,7,0.013547077207188292
10,2030,110,12,0.10880945305111395
10,2030,110,16,0.10776503224327626
10,2030,110,19,0.07446117889212243
10,2030,110,21,0.0896386508714591
10,2030,110,22,0.4327503044084453
10,2030,110,23,0.08948861664804138
10,2030,111,1,0.026814381031041376
10,2030,111,2,0.09480454381798449
10,2030,111,3,0.02965818315144221
10,2030,111,4,0.017390235251317283
10,2030,111,6,0.018063929476919555
10,2030,111,8,0.15371352899848953
10,2030,111,13,0.06035669813373195
10,2030,111,15,0.09723389741242529
10,2030,111,17,0.018269307370300074
10,2030,111,18,0.3563901289350212
10,2030,111,19,0.05106797524380718
10,2030,111,21,0.01639793144843497
10,2030,111,24,0.0598392597290849
10,2030,112,1,0.017099794122038155
10,2030,112,2,0.23738107172646467
10,2030,112,3,0.06261837211514071
10,2030,112,18,0.40181836949889266
10,2030,112,19,0.11317195705638344
10,2030,112,24,0.16791043548108048
10,2030,113,1,0.059165988639143165
10,2030,113,2,0.8804937659673548
10,2030,113,18,0.06034024539350198
10,2030,114,3,0.06359219755461024
10,2030,114,5,0.5125729841799824
10,2030,114,7,0.03294637820991141
10,2030,114,12,0.11561290051552643
10,2030,114,18,0.27527553953996964
10,2030,115,1,0.05936661609464823
10,2030,115,6,0.05909209363803259
10,2030,115,11,0.045620867196076054
10,2030,115,13,0.01748497940317466
10,2030,115,14,0.09335182876718644
10,2030,115,17,0.013482593686180964
10,2030,115,18,0.6049837186395949
10,2030,115,20,0.0833250831349972
10,2030,115,24,0.023292219440109008
10,2030,116,2,0.4576615714422705
10,2030,116,6,0.05232374727800812
10,2030,116,15,0.3978066580686252
10,2030,116,17,0.09220802321109625
10,2030,117,1,0.07119792933537125
10,2030,117,2,0.2204768939200698
10,2030,117,6,0.04521433870044712
10,2030,117,12,0.6476421144526731
10,2030,117,22,0.015468723591438681
10,2030,118,1,0.1743938390100752
10,2030,118,6,0.03463890987836302
10,2030,118,17,0.5807498354845864
10,2030,118,18,0.03414172484199298
10,2030,118,22,0.1760756907849825
10,2030,119,1,0.05014401351504993
10,2030,119,2,0.2651862196242076
10,2030,119,13,0.016180384260934738
10,2030,119,14,0.016732111597230856
10,2030,119,15,0.05043622014362299
10,2030,119,18,0.34654483627761967
10,2030,119,19,0.09826703944088074
10,2030,119,21,0.024621320988564652
10,2030,119,24,0.1318878541518889
10,2030,120,2,0.9326821070262943
10,2030,120,4,0.04002619250672227
10,2030,120,15,0.027291700466983426
10,2030,121,1,0.048478186544912566
10,2030,121,2,0.6668398437288443
10,2030,121,5,0.014493136699074913
10,2030,121,7,0.09448718884277099
10,2030,121,12,0.021483942955213664
10,2030,121,21,0.012498367377514486
10,2030,121,22,0.1129194842389572
10,2030,121,23,0.028799849612711925
10,2030,122,1,0.25459919323571334
10,2030,122,6,0.055251080605668905
10,2030,122,10,0.6234550198950688
10,2030,122,14,0.05071814507463177
10,2030,122,24,0.015976561188917233
10,2030,123,1,0.07399791000063047
10,2030,123,4,0.16156164444857682
10,2030,123,15,0.05832308740753618
10,2030,123,18,0.11021029034743472
10,2030,123,24,0.5959070677958218
10,2030,124,16,0.018528607085422408
10,2030,124,17,0.8786413507432608
10,2030,124,19,0.036100199039618995
